Author_id,Isbn
1425,0553258540
1426,0802713661
1426,0440237688
1427,0679884394
1428,1582970262
1429,1566091446
1430,0553577395
1431,0671698419
1432,0425167720
1433,006105660X
1434,0609610597
1434,0446519960
1435,0374281602
1436,0140251839
1437,0399519831
1438,0425159795
1439,0140255370
1440,0394543971
1441,0060970790
1442,0156787334
1442,0448095300
1443,1569314195
1444,0060908548
1445,0028606353
1446,0316182540
1447,0553343874
1448,0881845906
1448,0446355224
1449,0061030953
1450,0316919896
1450,0553299506
1450,0446611611
1450,0446604658
1450,0553282476
1450,0449212602
1450,0684867621
1450,0451147375
1450,0345413903
1450,0451178033
1451,0590634275
1452,0330294377
1453,0061031569
1454,3257228007
1454,0553582143
1454,0743202961
1455,0060002492
1456,0399148620
1456,0786866462
1456,0679426159
1456,0671020315
1456,0316569321
1456,067169071X
1457,0679732241
1458,0451117670
1459,0451402251
1460,042513301X
1461,1558175326
1462,0449214982
1462,0515090174
1462,0515095826
1462,0515111279
1463,0671555235
1464,1570719586
1465,3492232981
1466,0553580876
1466,0385475713
1467,0345290232
1468,0345441753
1469,0425045250
1470,0689825234
1471,0553375407
1472,1863714081
1473,0151006903
1474,1931561281
1475,038080350X
1476,0679744479
1477,1562477676
1478,0789414708
1478,0425115801
1478,0345454073
1479,0312983654
1479,0671024248
1479,0553582933
1480,0671034022
1481,0440208149
1481,0451151259
1482,0375727132
1482,0446607711
1483,0765301954
1484,014029645X
1485,0445085614
1485,0345416880
1485,0312874006
1486,0028621239
1487,1593080743
1488,0380771292
1489,0805051589
1489,0312314256
1490,0445202718
1491,0316136778
1492,0385483503
1493,0590486101
1493,0060187271
1493,0385497288
1493,038548951X
1494,0345386256
1494,0879517980
1495,0131554255
1496,0679725164
1497,061830245X
1498,006015456X
1499,0312278675
1500,0060512806
1501,0060901012
1501,0060930071
1501,0060972459
1502,0805012478
1502,0060975547
1503,0375704000
1504,0609806505
1505,0965624773
1505,0060977507
1505,055326396X
1505,0812505166
1506,0440234824
1507,0393312801
1507,0446525804
1508,0446516570
1509,0312868308
1510,0380752298
1511,0345434773
1512,0786005998
1513,0385254520
1514,0060170441
1515,0590431536
1516,0712646221
1516,0749318368
1516,0515122491
1517,051512902X
1517,0812530314
1518,0552138223
1519,0515131091
1520,0380791382
1521,0091880955
1522,0563537329
1522,0140265686
1522,0140257934
1522,0140254544
1523,0446603708
1523,0446606723
1524,0451524934
1525,0679721819
1526,0345392825
1527,0060182792
1528,0393038440
1529,0737020121
1529,0679745645
1529,1569470901
1529,0671027123
1530,0375412972
1530,0449225151
1531,0590449737
1532,0892816562
1532,0765342405
1532,0345350499
1533,0689837070
1534,0671041177
1534,0312976275
1534,0767905180
1534,0743482891
1534,1551666200
1534,0373242328
1534,0373709102
1534,0517077744
1535,0449210197
1536,0373709617
1537,0373510225
1538,0373301529
1539,0373273193
1540,0373301626
1541,0373271867
1541,0373240228
1542,059035342X
1543,0373764146
1544,037325928X
1544,0446529788
1544,044652767X
1544,0743246918
1544,0373301847
1545,0373708351
1546,1551664690
1547,0789491869
1548,0373835426
1549,0373691157
1550,0373301537
1551,0373258674
1552,037330174X
1553,0312968256
1554,0451205650
1554,0316089699
1555,1551669404
1556,0373708319
1557,0373706545
1558,0373871945
1558,0671671138
1559,0449287092
1560,0671700081
1561,0821724231
1562,0380804670
1563,0812516192
1564,0425109267
1565,0380710005
1566,0553126911
1567,055320923X
1568,0140348107
1569,0884092097
1569,0884092119
1570,0803263724
1571,0060506679
1572,0375701427
1573,0553135457
1573,0812504364
1574,0380000830
1574,0380014300
1575,0895773570
1576,0330312367
1577,2277238929
1578,2743606789
1579,2253001279
1579,2253047422
1579,0553255142
1579,9500703203
1580,0345406516
1581,0312281250
1582,0385490461
1582,0060936363
1582,038082101X
1582,0849943663
1582,3453099613
1583,1574534106
1584,0380977745
1585,1558747028
1586,0618050140
1587,0312774842
1588,1579213405
1589,0671708635
1590,0812970101
1590,0375727566
1591,0373630468
1592,0671676652
1593,0553250655
1594,0399139125
1594,0553377884
1595,9679787834
1596,0609605623
1596,0451195507
1596,0061012289
1597,0451195493
1597,0061092088
1598,0425162788
1598,0451208811
1599,3404920910
1600,2070419878
1600,0345342968
1601,0192860925
1601,0812550706
1602,0553580302
1603,0441102670
1603,0441328008
1603,0441294677
1603,0441104029
1603,0345443683
1604,0061012149
1605,0890420254
1605,0345378482
1605,0671758896
1606,0345348109
1606,0451177096
1607,0778800229
1607,0345422384
1608,0441328091
1609,0684818868
1610,0525463313
1611,0812513754
1611,0812550307
1611,0812513738
1611,0312852487
1611,0765348446
1611,0765348438
1611,0812511816
1612,0871401185
1613,0394712447
1614,0671722727
1615,0385029551
1616,0070419361
1617,1929194196
1618,0553351702
1619,0285632655
1620,0804832463
1621,0375705090
1622,0312269587
1622,0099244926
1623,0340612843
1623,0413588106
1624,009945520X
1625,0702228842
1626,0880385367
1626,0812515609
1626,0451183681
1627,3502517959
1628,3442424623
1629,3310005844
1630,059525893X
1630,0425122123
1631,0812530489
1632,081257060X
1633,0446326488
1633,080410882X
1634,0446609986
1635,0375726624
1635,0892882816
1636,1577487370
1636,1578562325
1636,0385484518
1637,0060951710
1637,0060922532
1638,0786864133
1639,156836010X
1640,006251119X
1641,0440236703
1642,0671795937
1642,0345380274
1643,0440224039
1644,076790396X
1645,1572241381
1646,0345443411
1647,0192802542
1648,0060928204
1649,1592400876
1650,0140282378
1651,0435240765
1651,0316779490
1651,0767902513
1651,038531809X
1652,068815252X
1653,078686351X
1653,0375706410
1653,0753811464
1654,0452266688
1655,0340697687
1656,0130289221
1657,0806957050
1658,0517084732
1659,020530902X
1660,073520313X
1661,0130891347
1662,0465021433
1663,1565115228
1664,0380810336
1665,0809225034
1666,061819729X
1667,1565122798
1668,1581820542
1669,0425166791
1670,0452284058
1671,1564146731
1672,0767910079
1672,0486401464
1672,0811201090
1673,0140621407
1673,0140620281
1674,0201895293
1675,1585420611
1675,0553211978
1676,0553274503
1676,0440224659
1677,1841492086
1678,0345308239
1679,0330357190
1679,0413537900
1680,1860467776
1681,0671757059
1682,0671511424
1682,0425133540
1683,0743469801
1684,0590110225
1685,0835902242
1685,0425173755
1685,0451199871
1686,0963144839
1687,0373196903
1687,0373196962
1687,0671822209
1687,0064409430
1687,0380752107
1687,0425194493
1688,0531103099
1689,0380728125
1689,0671722816
1689,1563521024
1690,0312267819
1691,0842361715
1692,0446527289
1693,0743457900
1693,0394830148
1693,0345384350
1693,0060175532
1694,0811200701
1695,0671023373
1695,0679748083
1696,0830819223
1696,0425175405
1697,0380731851
1698,0749930721
1699,0380009560
1699,0345298365
1700,0380776510
1701,1570422826
1701,2070368076
1701,0312874995
1702,0425185702
1703,0886771560
1704,0684862719
1704,0552998338
1705,051748904X
1706,087226002X
1707,1855853906
1708,1850630127
1708,0385304366
1708,0385299842
1709,1555910408
1710,071411393X
1711,0713723076
1712,0486243451
1712,0684859262
1713,0684836491
1714,0671614460
1714,0345452550
1715,0399147357
1716,0740704532
1716,0836221974
1716,0836228790
1716,0836221966
1716,0836232232
1716,0345452534
1717,0312717415
1717,0316602051
1717,0688156126
1718,1552976246
1719,0440221420
1720,0553573977
1721,0684867583
1721,0451197879
1721,0380796090
1721,0446604666
1722,0312860951
1722,0340792655
1722,0061015725
1723,0593043995
1724,1855681870
1724,0553579754
1725,0425181200
1725,0451163494
1726,0425157164
1726,0449221482
1726,0316154067
1726,0312958455
1727,0515120863
1727,0345353145
1727,0553348973
1727,0446516538
1727,0440214041
1727,0679446486
1728,0802116825
1729,0846705672
1730,0841502439
1730,0380717972
1731,0312028784
1732,0807079200
1733,0878670319
1734,0896082172
1735,0226067114
1736,0393011224
1737,0060167084
1738,0415907411
1739,0472095978
1740,1565842103
1741,0385239068
1742,0525943730
1743,0802130259
1744,0877736510
1745,0151002231
1746,1895857058
1747,0525480374
1748,0812822625
1749,0890876096
1750,1560238763
1751,0062507567
1751,0553476580
1752,076071150X
1753,1561707236
1753,1561707244
1754,1561706213
1755,0525945040
1756,0743400720
1756,0553274384
1757,1880032627
1757,0915811898
1757,0385315287
1757,0440108268
1757,0440204321
1757,044020562X
1758,0446676489
1759,1577310454
1759,0140298479
1760,0694524638
1761,0912365579
1762,1882591275
1763,0811812006
1764,0809237628
1765,0809237601
1765,0806514094
1766,0786860642
1766,0671777351
1767,067084487X
1768,0821211226
1769,0062508482
1770,0912776412
1771,0892132701
1772,0553255959
1773,0385484100
1774,0140422226
1775,0062509594
1776,0446673714
1777,0062500287
1777,1577311868
1777,0062513346
1778,0030020786
1779,0133502813
1780,0716724022
1780,0525462325
1780,0060256664
1781,0794505007
1782,0786889020
1783,0786861320
1783,0688149790
1784,0671519751
1785,0399505962
1786,0812090381
1787,156305700X
1788,0889652066
1789,0140386645
1789,0345337662
1789,0345351525
1790,0553205587
1790,0449003787
1791,0867202076
1792,0716723980
1793,0765347539
1794,0965921506
1795,0471485527
1795,0765345048
1795,0385265700
1796,0156935805
1797,0713442549
1798,094547069X
1799,0486293556
1800,0020083513
1801,0140376410
1802,0452281296
1802,1573229326
1803,038072930X
1804,068483376X
1805,068484270X
1806,0316754315
1807,0671672576
1808,0679743243
1809,0151003394
1809,0385424736
1810,0060923717
1810,0671617028
1810,0440224772
1810,0345406036
1811,0871132389
1812,0345421825
1813,0061057983
1813,0373245513
1814,0525440631
1815,0373196504
1816,0425130312
1817,0373123515
1818,0373123531
1818,0375433465
1818,0380752123
1818,067170463X
1818,0671543180
1818,067170091X
1818,0671705997
1818,0671704664
1819,0373805217
1819,0671696513
1820,0373123086
1821,0140390839
1821,0373123523
1822,0821758179
1822,0380896931
1823,0971942315
1824,3455059554
1825,0553275860
1826,0739307312
1827,3423105518
1828,0812090284
1829,0590254715
1830,0449210073
1830,0446605239
1830,0553295977
1831,0380470845
1832,0380715309
1832,0553291025
1833,0812549295
1833,0440162041
1833,0671739778
1834,0679770232
1834,0312875495
1835,0553130285
1835,0440212723
1836,0061054267
1837,0553299743
1837,0671016768
1838,0553276735
1838,0786889047
1838,0380720191
1838,0380898179
1838,0345314247
1839,0671646575
1839,0060955775
1840,0679723374
1841,0716744481
1842,0395629497
1843,0140259988
1844,0743458036
1845,0441225691
1846,0671721720
1847,0679745963
1847,0671875965
1847,0142003409
1848,0671577727
1848,0451451686
1849,068486780X
1849,0743224574
1849,0671010115
1849,0671004549
1850,0375509283
1851,081297106X
1852,0312422601
1853,0802139256
1854,0553565915
1854,055356160X
1855,0439240700
1855,0345317580
1855,0345335287
1855,0345362276
1855,0373512066
1856,0812505042
1856,0486270718
1857,0140022651
1858,1558504184
1858,0590629808
1859,0590629778
1859,059046678X
1860,0671740903
1860,0671740881
1861,0380570009
1862,0451077237
1863,0807842613
1864,0345283554
1865,0345260627
1866,0345283929
1867,068808527X
1868,0929634063
1869,0898863538
1870,0679023755
1871,0394707745
1872,042516540X
1872,0671695304
1872,0515134384
1872,051512463X
1872,0671529714
1872,0671751174
1873,0671001868
1873,0345375580
1874,0671802283
1875,067166865X
1876,0553492411
1877,0590109715
1877,0590629786
1877,0590629794
1878,0439164567
1879,0590448595
1880,0590448323
1880,0590448315
1881,0553295691
1881,0553562754
1881,0515120618
1881,0971766711
1882,0201731355
1882,0380812029
1883,1551668424
1883,0553583077
1884,0804119740
1885,0446611107
1885,1551669463
1885,0821772252
1886,0060009241
1887,0380819619
1888,1551668521
1889,0312989202
1889,0451208293
1890,084395051X
1890,1551665964
1891,0843950676
1892,0451208153
1893,0060001453
1893,0060002050
1893,0373123213
1894,0843951346
1895,1551666766
1896,1551666855
1896,0451208412
1897,0061032093
1898,0312989431
1899,0446611298
1900,0843952059
1901,0380812975
1902,0345447174
1903,0553583565
1904,0804119953
1905,0843950803
1906,0553583905
1907,0373292228
1908,0060502312
1909,0743436830
1910,1551668920
1910,0060001445
1911,0451206754
1911,0440236401
1911,038081479X
1911,0843949635
1911,0843949724
1912,0821771205
1913,0312979495
1914,0440235960
1915,0380811065
1915,0440224055
1915,0140255087
1916,0684866048
1917,0688164307
1918,0060392703
1919,0671743228
1920,0385483813
1921,1556590415
1922,0399517405
1923,1885171013
1924,1583940677
1925,0804110867
1926,0446400688
1926,0425102319
1927,039304856X
1927,0399143335
1928,0962455741
1928,0441001866
1928,0441000312
1928,0515118249
1929,0743456823
1930,0312311354
1931,0671743562
1931,0385335830
1932,0743262174
1932,0515130389
1932,080411935X
1932,0142004235
1932,0515135062
1933,0595197124
1934,0689859376
1935,1563524317
1936,0140065008
1937,0156881802
1937,0006476333
1938,3257233027
1938,325723273X
1939,0743412028
1940,3442429439
1941,0061056774
1941,0425169693
1941,0452269571
1941,051513287X
1941,0618002219
1941,0553576399
1942,0451458370
1942,0441374239
1943,0887307884
1944,0252068505
1945,0804108447
1946,0671721046
1946,0441117732
1946,0553576429
1947,0915035170
1948,0060914254
1948,0441003702
1949,0886776155
1950,055329461X
1950,055357549X
1951,0553373803
1952,0060392452
1952,1568650418
1952,0451455789
1953,0963401661
1954,1566393523
1955,0153895152
1956,0345412451
1956,0590353403
1957,0671877283
1958,0941104184
1958,0380815931
1959,0930878132
1960,0932130097
1960,0312263120
1960,0446532231
1961,0806511605
1962,0007103999
1963,0671877143
1964,0886777844
1965,0875424961
1966,089281313X
1967,0877285314
1967,0765341840
1968,0380789116
1969,2877141667
1970,0312243359
1971,2742702458
1972,2253182389
1973,0385498802
1974,0141002077
1974,0394757653
1975,0812579569
1975,0898655293
1975,0449904628
1976,0831750065
1977,0446674338
1978,0449702936
1978,0449702146
1978,0449701301
1978,0449703347
1978,0590477323
1978,0449701875
1978,0590471570
1978,0449702545
1979,0156005778
1980,0375727434
1981,1550223968
1981,0312291639
1982,014043187X
1982,0425101452
1983,0192816489
1984,189251415X
1985,014018869X
1986,1401068049
1987,2070374637
1988,0375505296
1989,3423350024
1990,034536662X
1990,0553348981
1991,0486251772
1992,0671541013
1992,0684874350
1993,0451207580
1993,0446611212
1994,0316168688
1994,0452264790
1995,0679448802
1996,0425189082
1997,1566492785
1998,0553254456
1999,0553130250
2000,0451451279
2001,0441816533
2002,0879977361
2003,0671002384
2004,0380561433
2005,0879831227
2005,0425155943
2005,0553240307
2005,3257229534
2005,0553144286
2005,0440241537
2005,034538475X
2006,0671004247
2007,0671002406
2008,0671006754
2008,055327418X
2008,0345419995
2009,0345388674
2010,0345277937
2011,0671824171
2012,0441354955
2013,0879977981
2014,0441239196
2015,0671822845
2016,0880387157
2017,0451163036
2017,0394718224
2018,0345280229
2019,0875421989
2020,087100240X
2021,0874771412
2022,0886777631
2022,0425098648
2023,0061008427
2023,0425181103
2024,0786001690
2024,0380718340
2024,0451153553
2024,0142001805
2024,0380014033
2025,0553277839
2025,0375706062
2026,0060981180
2027,0061051098
2027,0425147622
2027,0451180410
2028,0425143341
2028,0446360856
2029,1593100825
2030,1591451124
2031,0800758579
2031,0812589831
2031,0451212193
2032,1593101678
2033,0312993560
2034,0373791429
2035,0373227787
2036,037327372X
2037,0373273711
2037,0380400480
2038,0964894203
2039,037327369X
2040,1551666685
2040,0778320227
2040,0553582763
2040,0425188809
2040,0425092178
2040,0345384369
2040,034539657X
2040,0020532105
2041,0671623931
2041,0020519109
2041,0425144429
2041,0345468392
2041,0312305060
2042,0743493540
2043,0821770594
2044,0310466628
2044,0446363510
2045,037329168X
2045,0440206707
2046,0425144569
2046,0821764462
2046,0451204948
2046,0486290492
2046,156619301X
2047,0060175966
2047,0399144137
2048,0743436741
2048,0330352253
2048,0609600567
2049,0786404019
2050,034545104X
2051,0394756827
2052,0300069049
2052,0399146431
2053,0312186754
2053,0312876513
2054,080901548X
2055,0803287100
2056,0879520388
2057,0520077806
2058,0295955252
2059,0824811720
2059,0385482388
2060,0312275560
2061,0820319627
