Author_id,Name
1227,"brian herbert,kevin j. anderson,stephen youll"
1228,"mary evans o'keefe gravalos,carol pulin"
1229,randall rothenberg
1230,enos a. mills
1231,john d. fitzgerald
1232,"sebastiano vassalli,emma rose"
1233,patrick mcgrath
1234,william kotzwinkle
1235,"vincent bugliosi,bruce b. henderson"
1236,mark richard
1237,ben elton
1238,ltd publication international
1239,"mary doria russell,mary doria russell"
1240,macdonald harris
1241,"lawrence goldstone,nancy goldstone"
1242,"leslie land,roger phillips"
1243,rikki ducornet
1244,"victor hugo,charles e. wilbour,james k. robinson"
1245,jennifer egan
1246,dodie smith
1247,doug lowe
1248,"arlene eisenberg,heidi murkoff,sandee hathaway"
1249,jane green
1250,"gary ezzo,robert bucknam"
1251,"dennis rainey,barbara rainey"
1252,"david gardner,tom gardner"
1253,"arlene eisenberg,heidi murkoff,sandee hathaway b.s"
1254,joan vinge
1255,r. a. macavoy
1256,brooke stevens
1257,ann b. ross
1258,adriana trigiani
1259,bebe moore campbell
1260,"barbara corcoran,bruce littlefield"
1261,"amy hassinger,mia barron"
1262,"erica jong,erica jong"
1263,diana palmer
1264,rebecca godfrey
1265,lois battle
1266,allen ginsberg
1267,"mary shelley,johanna m. smith"
1268,"nora roberts,ann major,dallas schulze"
1269,andrew m. greeley
1270,rick davis
1271,catholic church
1272,"alfred mcbride,o. praem,albert j. mcbride"
1273,russell l. ford
1274,"robertson davies,judith skelton grant"
1275,bill watterson
1276,jacqueline kasun
1277,leslie meier
1278,corinne t. netzer
1279,alice adams
1280,buechner
1281,max frisch
1282,thomas pynchon
1283,"veronika martenova charles,veronika martenova char"
1284,doris pilkington
1285,stephen gallagher
1286,"robert louis stevenson,emma letley"
1287,edwina currie
1288,donald a. mackenzie
1289,jules verne
1290,"laurie lee,john ward"
1291,sam siciliano
1292,joe haldeman
1293,leon uris
1294,"anatoli boukreev,g. weston dewalt"
1295,steve j. lewis
1296,len deighton
1297,"dale l. anderson,arden moore"
1298,"william golding,e. l. epstein"
1299,william j. mann
1300,laurell k. hamilton
1301,james reese
1302,j. r. r. tolkien
1303,"judge judy sheindlin,bob tore"
1304,"manil suri,anette grube"
1305,"victoria sullivan,james hatch"
1306,kingsley amis
1307,mark frost
1308,scott walker
1309,"catherine clement,tobias scheffel,uli aumüller"
1310,colm toibin
1311,joe weber
1312,caleb carr
1313,stephen baxter
1314,augusten burroughs
1315,mark dunn
1316,william carpenter
1317,john case
1318,donna woolfolk cross
1319,jon krakauer
1320,michael ryan
1321,robert k. tanenbaum
1322,"judi lawson wallace,ken, jr. putnam,drew mccarthy"
1323,h. j. c. grierson
1324,"peter j. d'adamo,catherine whitney"
1325,helene wiggin
1326,ira levin
1327,"norman lindsay,philip pullman"
1328,christina lamb
1329,nancy creagh phelan
1330,chris bohjalian
1331,m. scott peck
1332,m. m. kaye
1333,sharon creech
1334,christian jacq
1335,"dean devlin,roland emmerich,steve molstad"
1336,dean marney
1337,"michael rosen,michael j. rosen"
1338,justine ettler
1339,"margaret wise brown,cyndy szekeres"
1340,sheldon arensen
1341,amanda mckay
1342,carl djerassi
1343,nuala o'faolain
1344,lee strobel
1345,sally and rob rains
1346,alice gray
1347,osuntoki
1348,"anonymous,burton raffel,neil d. isaacs"
1349,terry mcmillan
1350,don lasseter
1351,"jimmy stewart,cheryl gross"
1352,ken wilber
1353,bill cosby
1354,ruth gordon
1355,"flannery o'connor,sally fitzgerald"
1356,isaac bashevis singer
1357,adrian mitchell
1358,donald a. davis
1359,leslie marmon silko
1360,"robert s. root-bernstein,michele m. root-bernstein"
1361,joe marcus
1362,dorothea benton frank
1363,anita brookner
1364,"beverly jenkins,geri guillaume,francis ray,monica"
1365,daniel hecht
1366,"patricia cornwell,patricia daniels cornwell"
1367,anita daher
1368,steve lawhead
1369,robin white
1370,stephen white
1371,jeffrey archer
1372,guy de maupassant
1373,jonathan kellerman
1374,robert charles wilson
1375,"gilles deleuze,felix guattari,brian massumi"
1376,peter weber
1377,thomas gifford
1378,oscar hijuelos
1379,taiping shangdi
1380,harald schmidt
1381,arman dansh
1382,emma callery
1383,donald beman
1384,managing editor nic kynaston
1385,adam brate
1386,bob levis
1387,"laurence marks,maurice gran"
1388,jeff smith
1389,"j smith,jeff smith"
1390,cherie carter-scott
1391,"mark victor hansen,raymond aaron,kimberly kirberge"
1392,lennart nilsson
1393,"courtland l. bovee,john v. thill"
1394,david freemantle
1395,sandra waddock
1396,v.k. narayanan
1397,michael a. mische
1398,"ann douglas,john r. sussman"
1399,"fergus kelly,pat fairon,mary dowling daley"
1400,norman mailer
1401,geoff ryman
1402,graham greene
1403,"gaston leroux,max byrd"
1404,karlfried g. durckheim
1405,stephanie coontz
1406,laure redmond
1407,lynda barry
1408,jr. h. jackson brown
1409,laurent jouvet
1410,francesca lia block
1411,"carol higgins clark,mary higgins clark"
1412,andrew pyper
1413,dr. robert c. atkins m.d.
1414,wendy orr
1415,amy ephron
1416,susan vreeland
1417,alan cumming
1418,"christopher russo,allen st. john"
1419,andrea di robilant
1420,alan epstein
1421,federico andahazi
1422,salley vickers
1423,russell martin
1424,roger d. masters
1425,andy meisler
1426,ross king
1427,marc brown
1428,writers digest
1429,"elaine weinmann,peter lourekas"
1430,charles sheffield
1431,lois mcmaster bujold
1432,iain pears
1433,john barnes
1434,jean m. auel
1435,scott turow
1436,joan cleveland
1437,simmons wilson
1438,sherwood kiraly
1439,frank decaro
1440,robert ludlum
1441,oliver w. sacks
1442,virginia woolf
1443,"akihito toda,kagemaru himeno"
1444,"diane wolkstein,samuel noah kramer"
1445,"alice garrard,dan levine,herbert bailey livesey,ni"
1446,janet fitch
1447,"pat rodegast,judith stanton"
1448,richard dalby
1449,william hoffman
1450,david foster wallace
1451,dav pilkey
1452,clive james
1453,chuck logan
1454,patrick süskind
1455,james rollins
1456,minette walters
1457,william faulkner
1458,paul joseph lederer
1459,joan wolf
1460,dana stabenow
1461,r. d. lawrence
1462,john updike
1463,christie
1464,tiffanie debartolo
1465,"ryszard kapuscinski,martin pollack"
1466,kent anderson
1467,t. lobsang rampa
1468,william bernhardt
1469,ben bova
1470,naomi shihab nye
1471,daniel quinn
1472,david tacey
1473,"umberto eco,william weaver"
1474,todd james pierce
1475,kathleen ann goonan
1476,jeanette winterson
1477,"valerie tripp,nick backes"
1478,"christoph lees,grainne mccartan,karina reynolds"
1479,val mcdermid
1480,julie garwood
1481,"madeleine l'engle,jody a. lee"
1482,ann packer
1483,gregory frost
1484,larry millett
1485,vilhelm moberg
1486,"gail diven,cindy kitchel"
1487,"edith wharton,maureen howard"
1488,"ellen datlow,terri windling"
1489,stephen alter
1490,michael moorcock
1491,vikram chandra
1492,chitra banerjee divakaruni
1493,anna sewell
1494,bill slavicsek
1495,richard l. anderson
1496,jean-paul sartre
1497,sara pritchard
1498,"ursula k. le guin,margaret chodos-irvine"
1499,"hermann hesse,basil creighton"
1500,neal stephenson
1501,"aldous huxley,martin green"
1502,"hermann hesse,joseph mileck"
1503,amit chaudhuri
1504,rosalind miles
1505,stanley gordon west
1506,sarah caudwell
1507,irvine welsh
1508,nelson demille
1509,phyllis gotlieb
1510,diana l. paxson
1511,gail godwin
1512,wynema mcgowan
1513,richard wagamese
1514,robert haas
1515,wilma yeo
1516,cherie carter-smith
1517,jayne castle
1518,deric longden
1519,"j.d. robb,laurell k. hamilton,susan krinard,maggie"
1520,katy munger
1521,alex dingwall-main
1522,"tony buzan,barry buzan"
1523,octavia e. butler
1524,"george orwell,erich fromm"
1525,gloria naylor
1526,mary pipher
1527,john o'donohue
1528,jonathan d. spence
1529,"janet kessel fletcher,chuck williams,richard eskit"
1530,joseph o'connor
1531,"rita golden gelman,elroy freem"
1532,taoist master alfred huang
1533,holly black
1534,"christopher golden,nancy holder"
1535,charles dickenson
1536,fay robinson
1537,roberts
1538,lee magner
1539,marie ferrarella
1540,pamela bauer
1541,kim mckade
1542,"j.k. rowling,mary grandpré"
1543,katherine garbera
1544,donna kauffman
1545,judith bowen
1546,heather graham pozzessere
1547,"ron burke,susan burke"
1548,"jayne ann krentz,amanda stevens,rebecca york"
1549,nancy warren
1550,rebecca flanders
1551,jamie denton
1552,curtiss ann matlock
1553,suzanne simmons
1554,diane farr
1555,robyn carr
1556,margot dalton
1557,janis flores
1558,kate welsh
1559,robin a. white
1560,richard parry
1561,p. richard henrick
1562,h. jay riker
1563,jean heller
1564,george c. wilson
1565,l. heath
1566,craig thomas
1567,harry homewood
1568,jean craighead george
1569,june stepansky
1570,"willa cather,charles mignon,kari a. ronning"
1571,laura lippman
1572,philip roth
1573,william styron
1574,roger zelazny
1575,malcolm hillier
1576,"peter mayle,judith clancy"
1577,"terry pratchett,neil gaiman"
1578,pierre sansot
1579,"anne frank,otto h. frank,philippe noble,isabelle r"
1580,cristina garcia
1581,naomi ragen
1582,janet wallach
1583,"orson scott card,david birney,scott brick"
1584,carolyn hart
1585,"jack canfield,mark victor hansen,kimberly kirberge"
1586,michael collier
1587,barbara pronin
1588,heather arnel paulsen
1589,stephen r. covey
1590,"agatha christie,elizabeth george"
1591,anne burton
1592,frances fyfield
1593,dorothy simpson
1594,connie may fowler
1595,tunku halim
1596,charles schwab
1597,barbara parker
1598,"jerome preisler,tom clancy,martin greenburg"
1599,arto paasilinna
1600,"alessandro baricco,françoise brun"
1601,richard dawkins
1602,"brian herbert,kevin anderson,stephen youll"
1603,frank herbert
1604,peter maas
1605,american psychiatric association
1606,michael shaara
1607,donna-marie pye
1608,robin mckinley
1609,james w. loewen
1610,"a. a. milne,ernest h. shepard"
1611,robert jordan
1612,"sigmund freud,james strachey"
1613,eugen herrigel
1614,william shakespeare
1615,"st. augustine,john k. ryan"
1616,"stanley milgram,john sabini,maury silver"
1617,sun tzu
1618,miyamoto musashi
1619,ray axford
1620,"kenneth kushner,jackson morisawa"
1621,"eugen herrigel,daisetz t. suzuki"
1622,elliott hester
1623,libby hathorn
1624,"paul temple,ralph levinson,david mostyn"
1625,james moloney
1626,dan parkinson
1627,sophie schallingher
1628,"minette walters,mechtild sandberg-ciletti"
1629,"josephine fairley,sarah stacey"
1630,r. t. burns
1631,charles &amp; martin h. greenberg (eds.); poul and
1632,"buzz aldrin,john barnes"
1633,"andrew m. greeley,gene light"
1634,beth saulnier
1635,ted conover
1636,mary tatem
1637,tom connor
1638,george carlin
1639,"sarah delany,annie elizabeth delany,amy hill heart"
1640,melody beattie
1641,harlan coben
1642,richard marcinko
1643,andrew klavan
1644,brooke siler
1645,"patrick fanning,carole honeychurch,catharine sutke"
1646,"laurence roy stains,stefan bechtel"
1647,david hopkins
1648,mihaly csikszentmihalyi
1649,lynne truss
1650,paul wilson
1651,"joachim appel,aurthur van essen"
1652,whoopi goldberg
1653,drew carey
1654,jon winokur
1655,warren buckland
1656,sherry diestler
1657,"paul sloane,des machale,paul sloane"
1658,william safire
1659,"william strunk jr.,e. b. white,roger angell"
1660,rosalie maggio
1661,"m. neil browne,stuart m. keeley"
1662,david m. buss
1663,"various,garrison keillor"
1664,david d. burns
1665,leil lowndes
1666,roberta allen
1667,"esme raji codell,jim trelease"
1668,"harold r. mcalindon,michael michalko"
1669,richard o'connor
1670,melissa  l. rossi
1671,john t. walbaum
1672,nina wise
1673,hans christian andersen
1674,"claire maria ford,claire ford"
1675,warren farrell ph.d.
1676,daniel keyes
1677,tom holt
1678,barbara w. tuchman
1679,frank moorhouse
1680,robert hughes
1681,daniel yergin
1682,walter mosley
1683,pamela ribon
1684,rodman philbrick
1685,globe
1686,jeannette batz
1687,linda goodnight
1688,madelyn k. anderson
1689,gary devon
1690,john beasant
1691,frank e. peretti
1692,brad meltzer
1693,john le carre
1694,christopher isherwood
1695,viktor e. frankl
1696,cheryl gochnauer
1697,dennis lehane
1698,z. barnes
1699,"robert h. boyer,kenneth j. zahorski"
1700,johanna lindsey
1701,"james redfield,carol adrienne,colette whitaker"
1702,"vincent lardo,lawrence sanders"
1703,karl edward wagner
1704,catherine hyde
1705,"lady gregory,william butler yeats"
1706,proinsias mac cana
1707,p w joyce
1708,"caitlin matthews,john matthews"
1709,"michael j. caduto,joseph bruchac"
1710,mike corbishley
1711,"courtney davis,sir george trevelyan"
1712,blanche cirker
1713,james finn garner
1714,mark baker
1715,greg iles
1716,scott adams
1717,"jon franklin,alan doelp"
1718,"roxana ferllini,cyril wecht,dr. cyril wecht"
1719,ridley pearson
1720,thomas william simpson
1721,"michael baden,marion roach"
1722,"douglas j. preston,lincoln child"
1723,lee child
1724,w. r.  mitchell
1725,"dale brown,jim defelice"
1726,dale brown
1727,carol o'connell
1728,richard flanagan
1729,bradley smith
1730,wallace hamilton
1731,larry wolff
1732,richard d. mohr
1733,len richmond
1734,michael bronski
1735,john boswell
1736,herbert hendin
1737,eric marcus
1738,"martha gever,pratibha parmar,john greyson"
1739,laurence goldstein
1740,patrick higgins
1741,"marshall kirk,hunter madsen"
1742,gary schmidgall
1743,"robert chesley,harvey fierstein,william m. hoffman"
1744,robert h. hopcke
1745,colin spencer
1746,"trevor jacques,michael hamilton,dr. dale"
1747,lucy r. lippard
1748,david gottlieb
1749,"mike hippler,randy shilts"
1750,eric e. rofes
1751,jamie sams
1752,john mccollister
1753,sylvia browne
1754,"sylvia browne,antoinette may"
1755,"lindsay harrison,sylvia browne"
1756,shirley maclaine
1757,shakti gawain
1758,james redfield
1759,"gabrielle roth,john loudon,angeles arrien"
1760,"oriah mountain dreamer,oriah mountain dreamer"
1761,david buerge
1762,hal zina bennett
1763,geoffrey cornelius
1764,louis chunovic
1765,ellis weiner
1766,rob morrow
1767,"jon scieszka,lane smith"
1768,ansel adams
1769,"mel curtis,jana stone,jana stone,bonnie sharpe"
1770,a. c. bhaktivedanta swami prabhupada
1771,a. c. bhaktivedanta swami prabhupâda
1772,joyce wilson
1773,bill moyers
1774,"walt whitman,francis murphen"
1775,"jalal al-din rumi,coleman barks,john moyne"
1776,james hillman
1777,lynn v. andrews
1778,"douglas a. skoog,f. james holler,timothy a. nieman"
1779,"john mcmurry,robert c. fay"
1780,p. w. atkins
1781,"susannah leigh,s. leigh"
1782,tim allen
1783,staff of the wall st journal
1784,bruce lansky
1785,patricia curtis
1786,carol himsel daly
1787,cynthia l. copeland
1788,"cyndy salzmann,nancy cobb"
1789,ellen raskin
1790,james herriot
1791,"marye anne fox,james k. whitesell"
1792,"d.f. shriver,p.w. atkins,cooper haroldold langford"
1793,jacqueline carey
1794,debra k. shatoff
1795,christopher j. cramer
1796,quentin bell
1797,raymond d keene
